word,weighted_share_after,book_mentions,weighted_share_before,era_transition,share_change
adopted,3.9024704429509594e-05,5.0,8.833606344734941e-05,2009-2013 to 2014-2018,-4.931135901783982e-05
making,0.0003711539324027212,44.0,0.00042051473705516373,2009-2013 to 2014-2018,-4.9360804652442524e-05
taken,0.0005165494003992085,59.0,0.0005660237818679753,2009-2013 to 2014-2018,-4.947438146876682e-05
suspect,9.397424212292503e-05,12.0,0.00014349497938058103,2009-2013 to 2014-2018,-4.952073725765601e-05
hang,2.3549154818655103e-05,3.0,7.322760004446513e-05,2009-2013 to 2014-2018,-4.967844522581003e-05
valkyrie,5.2647898511223404e-05,3.0,0.00010232635691911018,2009-2013 to 2014-2018,-4.967845840788677e-05
maine,2.210661491976728e-05,3.0,7.179561719105221e-05,2009-2013 to 2014-2018,-4.968900227128493e-05
contains,9.196581536548664e-05,11.0,0.00014174625084707528,2009-2013 to 2014-2018,-4.9780435481588644e-05
latest,0.00011480624851060352,14.0,0.00016458970509873144,2009-2013 to 2014-2018,-4.978345658812792e-05
literally,9.533207471917273e-05,11.0,0.0001451540075886139,2009-2013 to 2014-2018,-4.9821932869441155e-05
meet,0.0003753496385844211,38.0,0.0004251782203836637,2009-2013 to 2014-2018,-4.98285817992426e-05
paperback,5.917099555029161e-05,7.0,0.00010924187073847418,2009-2013 to 2014-2018,-5.007087518818257e-05
lake,6.61965925605235e-05,6.0,0.00011630417031142607,2009-2013 to 2014-2018,-5.0107577750902566e-05
anyway,3.239105521388191e-05,4.0,8.269659092969876e-05,2009-2013 to 2014-2018,-5.0305535715816855e-05
rebellious,5.2032261915053365e-05,6.0,0.00010239193368491166,2009-2013 to 2014-2018,-5.035967176985829e-05
mountains,0.00010110221064674448,12.0,0.00015149918850053984,2009-2013 to 2014-2018,-5.0396977853795356e-05
cursed,0.00019446458317930868,20.0,0.0002451482962162026,2009-2013 to 2014-2018,-5.068371303689392e-05
cameron,4.5688516559342305e-05,3.0,9.637548265493991e-05,2009-2013 to 2014-2018,-5.068696609559761e-05
deny,3.151512882411219e-05,4.0,8.2329020488014e-05,2009-2013 to 2014-2018,-5.081389166390181e-05
victim,6.282586104332556e-05,7.0,0.00011387633140890872,2009-2013 to 2014-2018,-5.105047036558316e-05
sword,0.0002346026540219186,23.0,0.00028588780453394925,2009-2013 to 2014-2018,-5.128515051203066e-05
dante,4.7854979491865965e-05,5.0,9.914297750980705e-05,2009-2013 to 2014-2018,-5.128799801794108e-05
heal,8.272507778822332e-05,10.0,0.00013406816451719448,2009-2013 to 2014-2018,-5.134308672897116e-05
sound,5.6331618425887526e-05,4.0,0.00010768189167434042,2009-2013 to 2014-2018,-5.135027324845289e-05
separate,6.51158001720334e-05,8.0,0.00011652586802352323,2009-2013 to 2014-2018,-5.141006785148983e-05
van,6.804101813634856e-05,7.0,0.00011966604940434352,2009-2013 to 2014-2018,-5.1625031267994956e-05
sorcerer,5.522955988948924e-05,7.0,0.00010690923394036269,2009-2013 to 2014-2018,-5.167967405087345e-05
road,0.00022820222555736477,27.0,0.0002799059120104082,2009-2013 to 2014-2018,-5.1703686453043445e-05
einem,2.368037735598917e-05,3.0,7.54889027533962e-05,2009-2013 to 2014-2018,-5.1808525397407034e-05
logan,0.00014652667527248884,10.0,0.00019837397627117364,2009-2013 to 2014-2018,-5.184730099868479e-05
mess,2.5049463076835202e-05,3.0,7.69205073300956e-05,2009-2013 to 2014-2018,-5.1871044253260404e-05
talents,0.0001079051941943486,13.0,0.00015989440905706112,2009-2013 to 2014-2018,-5.198921486271252e-05
uncle,0.00015192362953771456,16.0,0.00020392273295624013,2009-2013 to 2014-2018,-5.199910341852556e-05
alpha,9.094748785263337e-05,6.0,0.00014297443953591426,2009-2013 to 2014-2018,-5.202695168328089e-05
work,0.0005762749365617372,65.0,0.0006283284725474575,2009-2013 to 2014-2018,-5.2053535985720255e-05
sanctuary,9.82834633134403e-05,12.0,0.00015042991624934717,2009-2013 to 2014-2018,-5.2146452935906864e-05
little,0.0009746798268071889,100.0,0.001027015301708584,2009-2013 to 2014-2018,-5.2335474901395044e-05
enigmatic,0.00011533731998172059,13.0,0.0001677185939461198,2009-2013 to 2014-2018,-5.238127396439921e-05
someone,0.0009238072239503329,98.0,0.0009762004777036778,2009-2013 to 2014-2018,-5.239325375334491e-05
lauren,4.534211408068938e-05,4.0,9.79348423717356e-05,2009-2013 to 2014-2018,-5.259272829104622e-05
ward,5.514608473539069e-05,7.0,0.00010784771874103227,2009-2013 to 2014-2018,-5.2701634005641575e-05
hit,0.00011234568799979762,14.0,0.00016509284697467674,2009-2013 to 2014-2018,-5.274715897487912e-05
fell,0.00012278489643623194,10.0,0.00017553385201542456,2009-2013 to 2014-2018,-5.274895557919263e-05
patrick,2.99455856549134e-05,4.0,8.274246038113748e-05,2009-2013 to 2014-2018,-5.2796874726224085e-05
tells,0.00025671265208274384,31.0,0.00030952425338232796,2009-2013 to 2014-2018,-5.281160129958412e-05
sets,0.00032677950516588316,38.0,0.00037969280554862194,2009-2013 to 2014-2018,-5.291330038273878e-05
leave,0.0005942675031368487,70.0,0.0006473182537603627,2009-2013 to 2014-2018,-5.305075062351399e-05
dwellers,3.169011711887816e-05,4.0,8.477185905799694e-05,2009-2013 to 2014-2018,-5.308174193911879e-05
mortals,4.304970352867809e-05,5.0,9.616501996867114e-05,2009-2013 to 2014-2018,-5.3115316439993047e-05
threat,0.00039405647466961356,46.0,0.00044724688741294526,2009-2013 to 2014-2018,-5.31904127433317e-05
http,2.2423727778083412e-05,3.0,7.569288149930006e-05,2009-2013 to 2014-2018,-5.3269153721216645e-05
entirely,0.00010455244408891599,13.0,0.00015786242567561117,2009-2013 to 2014-2018,-5.3309981586695186e-05
passion,0.00013914940316767685,15.0,0.00019254453226208478,2009-2013 to 2014-2018,-5.339512909440793e-05
bent,6.327832725814432e-05,8.0,0.00011667753389342907,2009-2013 to 2014-2018,-5.339920663528475e-05
reveals,0.0001827372582428269,22.0,0.00023613920033352487,2009-2013 to 2014-2018,-5.340194209069797e-05
watching,8.96854115445986e-05,10.0,0.0001431084022488601,2009-2013 to 2014-2018,-5.3422990704261484e-05
marked,6.411746717460575e-05,8.0,0.00011756079838403658,2009-2013 to 2014-2018,-5.3443331209430836e-05
las,6.212878414007576e-05,3.0,0.00011558955951403327,2009-2013 to 2014-2018,-5.346077537395751e-05
path,0.0003550266691385666,39.0,0.00040852208252975763,2009-2013 to 2014-2018,-5.3495413391191045e-05
ihr,5.696081034805099e-05,4.0,0.00011049205620143382,2009-2013 to 2014-2018,-5.353124585338283e-05
enter,0.0002270239711646655,28.0,0.00028063261246245587,2009-2013 to 2014-2018,-5.360864129779036e-05
teenager,0.00016370691407307288,21.0,0.0002174254824423561,2009-2013 to 2014-2018,-5.3718568369283214e-05
doctor,0.00014487326132439648,13.0,0.0001987191406028368,2009-2013 to 2014-2018,-5.3845879278440324e-05
forcing,2.695964404879544e-05,3.0,8.096535665412593e-05,2009-2013 to 2014-2018,-5.400571260533049e-05
rage,4.8348885347817505e-05,6.0,0.00010271432633983091,2009-2013 to 2014-2018,-5.4365440992013406e-05
knights,9.787558038905011e-05,11.0,0.0001522573333607117,2009-2013 to 2014-2018,-5.438175297166158e-05
brave,0.00016126130219458462,18.0,0.00021616292087796958,2009-2013 to 2014-2018,-5.4901618683384954e-05
blue,0.0003474005170365532,33.0,0.00040233571617816167,2009-2013 to 2014-2018,-5.4935199141608465e-05
running,0.0004885723841114013,57.0,0.0005435234992173768,2009-2013 to 2014-2018,-5.4951115105975556e-05
jude,3.0435351823732693e-05,3.0,8.546851051759969e-05,2009-2013 to 2014-2018,-5.5033158693866993e-05
definitely,7.424084917856371e-05,9.0,0.00012931732787267977,2009-2013 to 2014-2018,-5.5076478694116057e-05
sight,9.676005266043993e-05,11.0,0.00015192486663770767,2009-2013 to 2014-2018,-5.516481397726774e-05
cooper,2.5513315183121912e-05,3.0,8.067920317317456e-05,2009-2013 to 2014-2018,-5.5165887990052655e-05
left,0.001083442799699042,123.0,0.0011389213282182922,2009-2013 to 2014-2018,-5.547852851925015e-05
matter,0.0003403377322966098,39.0,0.00039606624008000106,2009-2013 to 2014-2018,-5.572850778339124e-05
horrific,4.622205998894715e-05,6.0,0.0001020244182248217,2009-2013 to 2014-2018,-5.580235823587455e-05
relentless,3.185295241876533e-05,4.0,8.773936627492896e-05,2009-2013 to 2014-2018,-5.5886413856163633e-05
precious,5.359569779901659e-05,6.0,0.00010948538270480472,2009-2013 to 2014-2018,-5.588968490578813e-05
tristan,0.00011944568094422602,7.0,0.00017542351256342347,2009-2013 to 2014-2018,-5.597783161919745e-05
boss,2.9751480091286282e-05,4.0,8.586119789118408e-05,2009-2013 to 2014-2018,-5.6109717799897795e-05
creature,0.0001960876520927715,22.0,0.0002524940109102266,2009-2013 to 2014-2018,-5.640635881745508e-05
amazon,5.818994424819488e-05,7.0,0.00011468037869554635,2009-2013 to 2014-2018,-5.649043444735147e-05
chicago,6.496614681117731e-05,7.0,0.0001214896224895603,2009-2013 to 2014-2018,-5.6523475678382996e-05
changes,0.0004024724268137023,46.0,0.000459008217202996,2009-2013 to 2014-2018,-5.65357903892937e-05
focus,2.2774424372486373e-05,3.0,7.947394695104282e-05,2009-2013 to 2014-2018,-5.669952257855645e-05
code,6.235656887503579e-05,7.0,0.00011909969637896363,2009-2013 to 2014-2018,-5.6743127503927835e-05
sister,0.0008681357906063227,83.0,0.000924963563130999,2009-2013 to 2014-2018,-5.6827772524676245e-05
eine,8.466877069864472e-05,6.0,0.0001415612457120594,2009-2013 to 2014-2018,-5.689247501341468e-05
door,0.0002461360929298472,26.0,0.000303077066929646,2009-2013 to 2014-2018,-5.694097399979879e-05
morgan,4.250960334048014e-05,4.0,9.94761804644017e-05,2009-2013 to 2014-2018,-5.6966577123921565e-05
william,3.386995841889122e-05,4.0,9.092992779734569e-05,2009-2013 to 2014-2018,-5.705996937845447e-05
decided,4.897061255587821e-05,6.0,0.00010617347923490494,2009-2013 to 2014-2018,-5.720286667902673e-05
hears,3.0547238973980345e-05,4.0,8.776796905926114e-05,2009-2013 to 2014-2018,-5.7220730085280796e-05
necromancer,3.1252234492546974e-05,3.0,8.847521096564649e-05,2009-2013 to 2014-2018,-5.722297647309952e-05
due,5.5669630122129264e-05,7.0,0.00011302269903639355,2009-2013 to 2014-2018,-5.735306891426429e-05
state,9.626512287469872e-05,12.0,0.00015363860876405324,2009-2013 to 2014-2018,-5.7373485889354516e-05
imminent,3.237533635989171e-05,4.0,8.976113825271126e-05,2009-2013 to 2014-2018,-5.7385801892819555e-05
experiment,6.296857127643533e-05,7.0,0.00012041199421661862,2009-2013 to 2014-2018,-5.744342294018328e-05
television,2.868082418147378e-05,4.0,8.664385408473384e-05,2009-2013 to 2014-2018,-5.796302990326006e-05
spend,0.00013343333019854363,16.0,0.00019149657451521867,2009-2013 to 2014-2018,-5.8063244316675035e-05
loyalty,0.00019784007974334386,24.0,0.00025607425969892205,2009-2013 to 2014-2018,-5.823417995557819e-05
cousin,9.590255266685067e-05,10.0,0.00015414012375331812,2009-2013 to 2014-2018,-5.8237571086467455e-05
manage,3.120166007137977e-05,4.0,8.949796183691487e-05,2009-2013 to 2014-2018,-5.82963017655351e-05
possibly,0.00017751706449168532,21.0,0.0002358682326436682,2009-2013 to 2014-2018,-5.835116815198287e-05
para,3.825853636689961e-05,3.0,9.668041358235947e-05,2009-2013 to 2014-2018,-5.842187721545986e-05
wounded,3.52593214332799e-05,4.0,9.368848607422619e-05,2009-2013 to 2014-2018,-5.842916464094629e-05
peter,0.00016090853714884545,11.0,0.0002194541304188688,2009-2013 to 2014-2018,-5.854559327002335e-05
mystery,0.0006830438251079505,75.0,0.0007420904755373839,2009-2013 to 2014-2018,-5.904665042943339e-05
landscape,5.0612671009659616e-05,6.0,0.00010967519224314651,2009-2013 to 2014-2018,-5.90625212334869e-05
local,0.00018387115628306708,24.0,0.00024293970664268245,2009-2013 to 2014-2018,-5.906855035961537e-05
flock,2.6484474766328186e-05,3.0,8.563743976565824e-05,2009-2013 to 2014-2018,-5.915296499933005e-05
cass,6.783355189122995e-05,3.0,0.00012701089188956903,2009-2013 to 2014-2018,-5.917733999833907e-05
cool,3.271772732552956e-05,4.0,9.197207819832727e-05,2009-2013 to 2014-2018,-5.925435087279771e-05
rescued,7.330609084689895e-05,8.0,0.00013261274774567668,2009-2013 to 2014-2018,-5.930665689877773e-05
beach,6.316883587887128e-05,8.0,0.0001226290232857518,2009-2013 to 2014-2018,-5.946018740688052e-05
mount,5.2956408553041827e-05,6.0,0.00011260151314536439,2009-2013 to 2014-2018,-5.9645104592322564e-05
suspense,0.0001454193106145925,17.0,0.00020511139916488106,2009-2013 to 2014-2018,-5.969208855028857e-05
feeling,0.0001792326650916523,22.0,0.00023912557725846694,2009-2013 to 2014-2018,-5.989291216681463e-05
den,0.0001733025880628424,13.0,0.00023323944275615704,2009-2013 to 2014-2018,-5.993685469331465e-05
members,0.00012979849326557664,12.0,0.00018979215883530752,2009-2013 to 2014-2018,-5.9993665569730886e-05
vivid,3.851022263809594e-05,4.0,9.851852480117509e-05,2009-2013 to 2014-2018,-6.000830216307914e-05
knows,0.0019237493431578925,197.0,0.001983869261587298,2009-2013 to 2014-2018,-6.0119918429405415e-05
identity,0.00027459227573639497,29.0,0.0003347130507609404,2009-2013 to 2014-2018,-6.012077502454545e-05
plague,0.0001329936538544158,14.0,0.00019316680341330408,2009-2013 to 2014-2018,-6.0173149558888285e-05
sir,2.8162850627514558e-05,3.0,8.883544976077443e-05,2009-2013 to 2014-2018,-6.067259913325987e-05
kid,0.00014176582089577344,15.0,0.00020274489496317687,2009-2013 to 2014-2018,-6.097907406740343e-05
live,0.0009815815622773426,112.0,0.0010427226045639202,2009-2013 to 2014-2018,-6.114104228657768e-05
ability,0.00047435490509711533,52.0,0.0005356643178319324,2009-2013 to 2014-2018,-6.130941273481703e-05
alluring,5.506166406749207e-05,6.0,0.00011649614244663152,2009-2013 to 2014-2018,-6.143447837913945e-05
nicht,8.327865633053823e-05,5.0,0.0001447439625155398,2009-2013 to 2014-2018,-6.146530618500158e-05
staying,9.56805938073786e-05,12.0,0.00015718498164023632,2009-2013 to 2014-2018,-6.150438783285772e-05
orleans,3.294140371686096e-05,4.0,9.446714186734963e-05,2009-2013 to 2014-2018,-6.152573815048867e-05
portal,6.286344327576715e-05,7.0,0.00012439393404362127,2009-2013 to 2014-2018,-6.153049076785412e-05
fifteen,6.696298305616253e-05,8.0,0.0001285299003862109,2009-2013 to 2014-2018,-6.156691733004837e-05
ian,3.2284680149176e-05,3.0,9.391714131198475e-05,2009-2013 to 2014-2018,-6.163246116280875e-05
she'd,9.21195119899115e-05,11.0,0.00015375736388999902,2009-2013 to 2014-2018,-6.163785190008752e-05
during,0.00035031384275353687,40.0,0.00041203023664663097,2009-2013 to 2014-2018,-6.17163938930941e-05
dangerously,4.795448594585203e-05,6.0,0.0001097797602116134,2009-2013 to 2014-2018,-6.182527426576136e-05
wolves,0.00011104382062597954,10.0,0.0001730643293303576,2009-2013 to 2014-2018,-6.202050870437805e-05
receives,6.63399541912753e-05,8.0,0.00012846368567909523,2009-2013 to 2014-2018,-6.212373148781993e-05
hunted,0.00019370964242327283,22.0,0.00025586665940440764,2009-2013 to 2014-2018,-6.215701698113481e-05
private,7.148260673514359e-05,8.0,0.000133670104759483,2009-2013 to 2014-2018,-6.218749802433941e-05
forget,0.00027198965824424924,29.0,0.00033424662035077727,2009-2013 to 2014-2018,-6.225696210652803e-05
typical,6.097574597004579e-05,7.0,0.00012333428349021287,2009-2013 to 2014-2018,-6.235853752016708e-05
begin,0.0004559000518397586,55.0,0.0005182850992237177,2009-2013 to 2014-2018,-6.238504738395915e-05
pierce,5.814414140761375e-05,7.0,0.00012056392073745719,2009-2013 to 2014-2018,-6.241977932984344e-05
wendy,3.3150351986082404e-05,3.0,9.575798389926379e-05,2009-2013 to 2014-2018,-6.260763191318139e-05
often,8.106400883412708e-05,10.0,0.00014392581237288767,2009-2013 to 2014-2018,-6.286180353876059e-05
thought,0.0008573228505061719,93.0,0.0009203966561642624,2009-2013 to 2014-2018,-6.307380565809056e-05
romantic,0.0002293740028690147,26.0,0.0002925580575753185,2009-2013 to 2014-2018,-6.318405470630379e-05
deeply,0.00010516825235199632,13.0,0.00016838421608904262,2009-2013 to 2014-2018,-6.32159637370463e-05
matters,0.0001679352988769892,21.0,0.0002312303999746957,2009-2013 to 2014-2018,-6.329510109770648e-05
pleasant,3.4801202657871076e-05,3.0,9.832925121287112e-05,2009-2013 to 2014-2018,-6.352804855500003e-05
eden,0.00018299210527368594,11.0,0.0002469039243153886,2009-2013 to 2014-2018,-6.391181904170264e-05
tired,4.883800219236673e-05,6.0,0.00011279677676538808,2009-2013 to 2014-2018,-6.395877457302134e-05
century,0.00016249021563747887,18.0,0.00022662237516200078,2009-2013 to 2014-2018,-6.41321595245219e-05
apprentice,0.0001754270083495259,16.0,0.00023957365089253944,2009-2013 to 2014-2018,-6.414664254301354e-05
killing,0.00016999031055559832,20.0,0.00023417901394634437,2009-2013 to 2014-2018,-6.418870339074606e-05
family's,9.486062090278979e-05,10.0,0.00015913878292183518,2009-2013 to 2014-2018,-6.42781620190454e-05
friendships,4.4542236007537245e-05,5.0,0.00010882276077538908,2009-2013 to 2014-2018,-6.428052476785184e-05
realizes,0.0005246030161003594,60.0,0.0005890155408057083,2009-2013 to 2014-2018,-6.441252470534885e-05
tangled,3.986815803003977e-05,5.0,0.00010441166580167918,2009-2013 to 2014-2018,-6.454350777163941e-05
outcast,4.8334652927416406e-05,6.0,0.00011320623053821248,2009-2013 to 2014-2018,-6.487157761079606e-05
who's,0.00012866600987167175,14.0,0.00019360216716527576,2009-2013 to 2014-2018,-6.493615729360401e-05
catch,0.0001227786675565485,15.0,0.00018778052023899776,2009-2013 to 2014-2018,-6.500185268244928e-05
shift,6.506132142070909e-05,7.0,0.00013011109987268545,2009-2013 to 2014-2018,-6.504977845197636e-05
same,0.0006775942101650717,79.0,0.0007427859009834213,2009-2013 to 2014-2018,-6.519169081834961e-05
move,0.00045598824186125785,54.0,0.0005217220926385037,2009-2013 to 2014-2018,-6.573385077724586e-05
lucas,9.269539060963019e-05,6.0,0.00015865671423715788,2009-2013 to 2014-2018,-6.596132362752769e-05
teens,0.00031277448611853403,29.0,0.0003788152658428001,2009-2013 to 2014-2018,-6.604077972426607e-05
thirteen,5.026513762428744e-05,6.0,0.0001166253302661806,2009-2013 to 2014-2018,-6.636019264189317e-05
released,4.362721352922924e-05,5.0,0.00011006257469331331,2009-2013 to 2014-2018,-6.643536116408407e-05
adam,0.00014094582345678075,9.0,0.00020799995611283704,2009-2013 to 2014-2018,-6.705413265605629e-05
onto,6.381430606033923e-05,8.0,0.000130898340489046,2009-2013 to 2014-2018,-6.708403442870678e-05
emma,0.00025327502893640337,13.0,0.00032037117151704103,2009-2013 to 2014-2018,-6.709614258063767e-05
older,0.00021916089700787044,27.0,0.00028668949356705855,2009-2013 to 2014-2018,-6.752859655918811e-05
fifteen-year-old,7.064880537272208e-05,8.0,0.00013817810043515274,2009-2013 to 2014-2018,-6.752929506243066e-05
dating,3.957091479901434e-05,5.0,0.00010712202545808138,2009-2013 to 2014-2018,-6.755111065906704e-05
touch,0.0002572735228214916,26.0,0.00032503319052061563,2009-2013 to 2014-2018,-6.775966769912404e-05
knight,0.00018327321552911088,15.0,0.00025108147091728987,2009-2013 to 2014-2018,-6.780825538817899e-05
chaos,0.00032285036086214525,36.0,0.0003906849689455844,2009-2013 to 2014-2018,-6.783460808343914e-05
felt,0.00011864373042934347,13.0,0.0001865131054211574,2009-2013 to 2014-2018,-6.786937499181392e-05
bizarre,5.771011937941933e-05,7.0,0.00012571166794638996,2009-2013 to 2014-2018,-6.800154856697063e-05
emotions,0.00010643719996579423,14.0,0.0001745676083692924,2009-2013 to 2014-2018,-6.813040840349817e-05
several,7.043034043094997e-05,9.0,0.0001391299314924691,2009-2013 to 2014-2018,-6.869959106151915e-05
wizard,0.00018629886466180225,18.0,0.0002551492658594785,2009-2013 to 2014-2018,-6.885040119767626e-05
supernatural,0.0005443149661945348,58.0,0.0006132018676710773,2009-2013 to 2014-2018,-6.88869014765425e-05
younger,0.00012860499354633927,16.0,0.00019752060180718023,2009-2013 to 2014-2018,-6.891560826084096e-05
number,0.00025605967506176993,18.0,0.00032513436963748976,2009-2013 to 2014-2018,-6.907469457571983e-05
skyclan,4.246707536110376e-05,3.0,0.00011188941652186013,2009-2013 to 2014-2018,-6.942234116075637e-05
club,5.646863031523915e-05,6.0,0.0001259081931317374,2009-2013 to 2014-2018,-6.943956281649824e-05
olivia,8.20475606609391e-05,5.0,0.00015210394540953948,2009-2013 to 2014-2018,-7.005638474860038e-05
prophecy,0.00032383927480228306,25.0,0.0003939969109262719,2009-2013 to 2014-2018,-7.015763612398882e-05
creepy,8.598560116630325e-05,10.0,0.00015617791520812952,2009-2013 to 2014-2018,-7.019231404182627e-05
company,8.712937077161725e-05,10.0,0.0001574551989802231,2009-2013 to 2014-2018,-7.032582820860584e-05
especially,0.00031233281814143884,38.0,0.0003827287441429984,2009-2013 to 2014-2018,-7.039592600155956e-05
gemma,8.206322032616625e-05,3.0,0.00015249908909719325,2009-2013 to 2014-2018,-7.0435868771027e-05
humor,0.00014133286768581326,17.0,0.00021178720607404908,2009-2013 to 2014-2018,-7.045433838823582e-05
jace,8.281945332111771e-05,6.0,0.00015340655384377087,2009-2013 to 2014-2018,-7.058710052265316e-05
lot,0.00022750371597815452,27.0,0.0002981079616019098,2009-2013 to 2014-2018,-7.060424562375527e-05
dying,0.00020049450250292586,23.0,0.0002714971142459387,2009-2013 to 2014-2018,-7.100261174301285e-05
police,0.00011293315042801252,14.0,0.00018399217366287464,2009-2013 to 2014-2018,-7.105902323486213e-05
cure,0.00019047644463758898,23.0,0.0002615993713322646,2009-2013 to 2014-2018,-7.11229266946756e-05
least,0.00030753859084542775,37.0,0.0003787359989067771,2009-2013 to 2014-2018,-7.119740806134936e-05
published,7.833838111662367e-05,9.0,0.0001495394816567484,2009-2013 to 2014-2018,-7.120110054012471e-05
form,0.00023918501154138294,29.0,0.00031041339342308317,2009-2013 to 2014-2018,-7.122838188170023e-05
mansion,5.374096769182122e-05,7.0,0.0001250824955554683,2009-2013 to 2014-2018,-7.134152786364707e-05
female,5.964353769839622e-05,6.0,0.00013110188363457174,2009-2013 to 2014-2018,-7.145834593617552e-05
kids,0.0005775177010246172,48.0,0.0006493134840252557,2009-2013 to 2014-2018,-7.179578300063854e-05
won't,0.00024276980766098927,30.0,0.00031459477497981856,2009-2013 to 2014-2018,-7.18249673188293e-05
fairy,0.0005545147041366909,49.0,0.0006264307843905256,2009-2013 to 2014-2018,-7.191608025383471e-05
forest,0.00037299755085355187,31.0,0.00044515906738774,2009-2013 to 2014-2018,-7.216151653418815e-05
ein,8.592180153756071e-05,6.0,0.00015811328517429017,2009-2013 to 2014-2018,-7.219148363672946e-05
physical,4.386208166834216e-05,6.0,0.00011608016358893813,2009-2013 to 2014-2018,-7.221808192059596e-05
leading,0.00010846854529447092,13.0,0.00018091288918830177,2009-2013 to 2014-2018,-7.244434389383085e-05
benedict,2.4494743470819905e-05,3.0,9.693916592710811e-05,2009-2013 to 2014-2018,-7.244442245628821e-05
souls,0.0002889326535244042,29.0,0.000361433588286536,2009-2013 to 2014-2018,-7.250093476213182e-05
claims,7.751038132479434e-05,9.0,0.0001502117031036836,2009-2013 to 2014-2018,-7.270132177888925e-05
becomes,0.0007909936148589708,88.0,0.0008637833803577482,2009-2013 to 2014-2018,-7.27897654987774e-05
hunters,0.00010843927800099192,12.0,0.00018143243231832982,2009-2013 to 2014-2018,-7.29931543173379e-05
tom,9.735934620235011e-05,11.0,0.00017038777609586797,2009-2013 to 2014-2018,-7.302842989351786e-05
sort,2.127729638523735e-05,3.0,9.436191790205077e-05,2009-2013 to 2014-2018,-7.308462151681342e-05
massive,3.313303702870509e-05,4.0,0.00010623153318856365,2009-2013 to 2014-2018,-7.309849615985856e-05
spending,4.1639328619001726e-05,4.0,0.0001148266205084556,2009-2013 to 2014-2018,-7.318729188945388e-05
under,0.0007123400328718142,80.0,0.0007858316619032202,2009-2013 to 2014-2018,-7.349162903140603e-05
hades,5.174399515783165e-05,4.0,0.00012537150363374136,2009-2013 to 2014-2018,-7.362750847590971e-05
nice,2.4237511264856987e-05,3.0,9.820715395692188e-05,2009-2013 to 2014-2018,-7.396964269206489e-05
starting,0.00011960932598728948,15.0,0.00019379139326008475,2009-2013 to 2014-2018,-7.418206727279527e-05
present,0.00021591063761473283,26.0,0.00029011654002738114,2009-2013 to 2014-2018,-7.420590241264831e-05
aren't,7.808195835379162e-05,9.0,0.00015228885163210036,2009-2013 to 2014-2018,-7.420689327830874e-05
president,3.389742163196653e-05,4.0,0.00010826424144736756,2009-2013 to 2014-2018,-7.436681981540103e-05
quickly,0.00032819485938064105,40.0,0.0004026332600320879,2009-2013 to 2014-2018,-7.443840065144683e-05
keeps,0.00022849245719905136,25.0,0.0003029630844330738,2009-2013 to 2014-2018,-7.447062723402246e-05
zombies,6.578575217560076e-05,7.0,0.0001404016689776081,2009-2013 to 2014-2018,-7.461591680200735e-05
assignment,3.408329569220419e-05,4.0,0.00010894321921294649,2009-2013 to 2014-2018,-7.485992352074231e-05
struggles,0.00033763946221970303,38.0,0.0004126129957879031,2009-2013 to 2014-2018,-7.497353356820008e-05
they've,0.00017345982548546982,21.0,0.0002484455488576855,2009-2013 to 2014-2018,-7.498572337221568e-05
doubt,3.9479100107322286e-05,5.0,0.00011455072340655736,2009-2013 to 2014-2018,-7.507162329923507e-05
natural,6.163920384289447e-05,8.0,0.00013701820049652616,2009-2013 to 2014-2018,-7.537899665363169e-05
car,0.00011719077219147748,13.0,0.0001926011039489686,2009-2013 to 2014-2018,-7.541033175749113e-05
choose,0.00037737580769432185,41.0,0.0004528684596182373,2009-2013 to 2014-2018,-7.549265192391543e-05
surprises,7.027875379167085e-05,8.0,0.00014582258803862638,2009-2013 to 2014-2018,-7.554383424695553e-05
streets,0.0002378903478295238,29.0,0.00031344996841747765,2009-2013 to 2014-2018,-7.555962058795385e-05
feelings,0.00032365467793522796,38.0,0.0003993824500048205,2009-2013 to 2014-2018,-7.572777206959255e-05
disney,4.115154594971538e-05,3.0,0.00011720840838403246,2009-2013 to 2014-2018,-7.605686243431708e-05
texas,3.0168345072154397e-05,4.0,0.00010624082674888258,2009-2013 to 2014-2018,-7.607248167672818e-05
needed,6.592558059568443e-05,7.0,0.00014203546310746716,2009-2013 to 2014-2018,-7.610988251178273e-05
demonic,4.9510512879363605e-05,6.0,0.00012563069869884786,2009-2013 to 2014-2018,-7.612018581948425e-05
eighteen,4.880096183008122e-05,6.0,0.0001249481869967434,2009-2013 to 2014-2018,-7.614722516666217e-05
voices,4.767675663515953e-05,6.0,0.0001239134084442055,2009-2013 to 2014-2018,-7.623665180904598e-05
party,0.000125892776766391,12.0,0.00020215796810607432,2009-2013 to 2014-2018,-7.626519133968333e-05
tribe,4.470164699859012e-05,4.0,0.00012097082954843574,2009-2013 to 2014-2018,-7.626918254984561e-05
cute,3.0190798020423903e-05,4.0,0.00010657618012505856,2009-2013 to 2014-2018,-7.638538210463466e-05
asked,6.038055558903422e-05,7.0,0.00013697136387755631,2009-2013 to 2014-2018,-7.65908082885221e-05
attend,6.477853178096283e-05,8.0,0.00014146777513920049,2009-2013 to 2014-2018,-7.668924335823765e-05
looks,0.00022708910004799317,28.0,0.00030379615276362933,2009-2013 to 2014-2018,-7.670705271563616e-05
worth,0.00018154547522850515,22.0,0.0002583031139718352,2009-2013 to 2014-2018,-7.675763874333006e-05
