data_driven_era,book_share,rating_share,bbe_vote_share,series_flag,title_clean,primary_author
2009-2013,0.567828788401795,0.9778602176460968,0.9587439026779243,series,Slice of Cherry,Dia Reeves
2009-2013,0.5681739730755955,0.9779081407802721,0.958841851626932,series,Horizon,Alyson Noel
2009-2013,0.5685191577493959,0.9779560489009342,0.9589006209963367,series,The End of Infinity,Matt Myklusch
2009-2013,0.5688643424231964,0.97800392699457,0.9589202107861383,series,Acht Münzen und eine magische Werkstatt,Lissa Evans
2009-2013,0.5692095270969969,0.9780517750611794,0.9589398005759399,series,The Vespertine,Saundra Mitchell
2009-2013,0.5695547117707974,0.9780996081142754,0.9589985699453445,series,A Clan in Need,Erin Hunter
2009-2013,0.5698998964445978,0.9781472459916998,0.959018159735146,series,Wicked Kiss,Michelle Rowen
2009-2013,0.5702450811183983,0.9781948838691241,0.9590377495249476,series,黒執事 XVII [Kuroshitsuji XVII],Yana Toboso
2009-2013,0.5705902657921988,0.9782425067330353,0.9590573393147491,series,The Vampire's Warden,S.J. Wright
2009-2013,0.5709354504659994,0.9782899043942481,0.9590965188943522,series,Freak of Nature,Julia Crane
2009-2013,0.5712806351397998,0.9783372119743817,0.9592336474229631,series,Heartless,Anne Elisabeth Stengl
2009-2013,0.5716258198136003,0.9783844444869494,0.9592532372127647,standalone,Between the Sea and Sky,Jaclyn Dolamore
2009-2013,0.5719710044874008,0.9784314968373584,0.959331596371971,series,The Light,D.J. MacHale
2009-2013,0.5723161891612012,0.9784785041472278,0.959370775951574,series,The Trap,Andrew Fukuda
2009-2013,0.5726613738350017,0.978525421376018,0.9594099555311771,series,The Set Up,Sophie McKenzie
2009-2013,0.5730065585088022,0.9785723235912949,0.9594491351107802,blockbuster_franchise,Eragon's Guide to Alagaësia,Christopher Paolini
2009-2013,0.5733517431826027,0.9786192107930585,0.9594883146903834,series,Bourne,Lisa Tawn Bergren
2009-2013,0.5736969278564031,0.9786660979948222,0.9595274942699865,series,The Immortal Realm,Allan Frewin Jones
2009-2013,0.5740421125302037,0.9787128951155066,0.9595470840597881,series,"Seraph of the End, Vol. 3",Takaya Kagami
2009-2013,0.5743872972040042,0.9787596321821381,0.9595666738495896,series,All Hallows' Moon,S.M. Reine
2009-2013,0.5747324818778047,0.9788063392217433,0.9595862636393911,standalone,Dark Souls,Paula Morris
2009-2013,0.5750776665516051,0.9788529111397295,0.9596058534291927,series,Alice in Wonderland: Based on the Motion Picture Directed by Tim Burton,Tui T. Sutherland
2009-2013,0.5754228512254056,0.9788994830577158,0.9596450330087958,standalone,The Mad Scientist's Daughter,Cassandra Rose Clarke
2009-2013,0.5757680358992061,0.978945844786517,0.9596646227985973,series,The Man in the Moon,William Joyce
2009-2013,0.5761132205730065,0.9789921464612654,0.959684212588399,series,Autumn Rose,Abigail Gibbs
2009-2013,0.576458405246807,0.9790384481360138,0.9597038023782005,series,Long Lankin,Lindsey Barraclough
2009-2013,0.5768035899206075,0.9790847197837358,0.9597233921680021,standalone,Waiting for the Magic,Patricia MacLachlan
2009-2013,0.577148774594408,0.9791307962557859,0.9597429819578036,series,Black Heart,Justin Somper
2009-2013,0.5774939592682085,0.9791768276872965,0.9597821615374067,series,The Islands of the Blessed,Nancy Farmer
2009-2013,0.577839143942009,0.9792227540242145,0.9598213411170098,standalone,Noah Barleywater Runs Away,John Boyne
2009-2013,0.5781843286158095,0.979268214942223,0.9598409309068113,series,Sacrifice,Denise Grover Swank
2009-2013,0.5785295132896099,0.9793135857791523,0.9598605206966129,series,Edgewood,Karen McQuestion
2009-2013,0.5788746979634104,0.9793589115755418,0.9599388798558192,series,Soulstice,Simon Holt
2009-2013,0.5792198826372109,0.9794041773178785,0.9599584696456207,series,Mustache Baby,Bridget Heos
2009-2013,0.5795650673110114,0.9794493980196756,0.9599780594354222,series,Once Upon the End,James Riley
2009-2013,0.5799102519848118,0.9794946037079594,0.9599976492252238,standalone,The Friday Society,Adrienne Kress
2009-2013,0.5802554366586123,0.9795397343286772,0.9600172390150253,series,"Pandora Hearts, Volume 9",Jun Mochizuki
2009-2013,0.5806006213324129,0.9795848199088554,0.9600368288048269,series,Halflings,Heather Burch
2009-2013,0.5809458060062134,0.9796297553539014,0.9600564185946284,series,The Eternal War,Alex Scarrow
2009-2013,0.5812909906800138,0.9796745556773285,0.9600760083844301,series,Carniepunk,Rachel Caine
2009-2013,0.5816361753538143,0.9797191908521102,0.9601347777538347,series,The Other Life,Susanne Winnacker
2009-2013,0.5819813600276148,0.979763750959326,0.9601739573334378,series,Betrayal,Mayandree Michel
2009-2013,0.5823265447014152,0.9798081759449228,0.9601935471232393,series,"Attack on Titan: Before the Fall, Vol. 1",Hajime Isayama
2009-2013,0.5826717293752157,0.9798525709034931,0.9602523164926441,series,The Heart of a Warrior,Erin Hunter
2009-2013,0.5830169140490162,0.9798969208215238,0.9602719062824456,series,Beauty and the Beast: The Only One Who Didn't Run Away,Wendy Mass
2009-2013,0.5833620987228167,0.9799411806584752,0.9602914960722472,series,Leprechaun in Late Winter,Mary Pope Osborne
2009-2013,0.5837072833966171,0.9799853504143474,0.9603110858620487,series,The White Tree,Edward W. Robertson
2009-2013,0.5840524680704177,0.9800294451026536,0.9603306756518503,standalone,Born Under a Million Shadows,Andrea Busfield
2009-2013,0.5843976527442182,0.9800735097639333,0.9603502654416518,series,The Rising,Will Hill
2009-2013,0.5847428374180187,0.9801174242900808,0.9603698552314534,series,A Sky of Spells,Morgan Rice
2009-2013,0.5850880220918191,0.9801613238027151,0.9603894450212549,series,The Vampire Hunter's Daughter,Jennifer Malone Wright
2009-2013,0.5854332067656196,0.9802052083018362,0.9604482143906596,series,Witch World,Christopher Pike
2009-2013,0.5857783914394201,0.9802490777874442,0.9604873939702627,series,Aftershock,Mark Walden
2009-2013,0.5861235761132205,0.9802928571919728,0.9605069837600643,series,Lichgates,S.M. Boyce
2009-2013,0.586468760787021,0.9803365465154221,0.9605265735498658,series,A Chance for Charity,S.L. Baum
2009-2013,0.5868139454608216,0.9803801907983318,0.9605657531294689,series,Liebe geht durch alle Zeiten,Kerstin Gier
2009-2013,0.5871591301346221,0.9804235948650302,0.960604932709072,series,The Cloak Society,Jeramey Kraatz
2009-2013,0.5875043148084225,0.9804669538911889,0.9606441122886752,series,Clockwork Angels,Kevin J. Anderson
2009-2013,0.587849499482223,0.9805102528632946,0.9606832918682783,series,Theodosia and the Eyes of Horus,R.L. LaFevers
2009-2013,0.5881946841560235,0.9805535218083741,0.9607028816580798,series,The Rise of Renegade X,Chelsea M. Campbell
2009-2013,0.588539868829824,0.9805964604561628,0.9607224714478814,series,Toothiana: Queen of the Tooth Fairy Armies,William Joyce
2009-2013,0.5888850535036244,0.9806393390498986,0.9607420612376829,series,The Book of Spells,Kate Brian
2009-2013,0.5892302381774249,0.9806822026301213,0.9607616510274845,series,Savor,Megan Duncan
2009-2013,0.5895754228512254,0.9807249611157515,0.960781240817286,series,Dark Mirror,M.J. Putney
2009-2013,0.5899206075250258,0.980767674560842,0.9608008306070875,series,Jake Ransom and the Skull King's Shadow,James Rollins
2009-2013,0.5902657921988264,0.9808103279518796,0.9608595999764923,series,Dead City,James Ponti
2009-2013,0.5906109768726269,0.9808529663294041,0.9608987795560954,standalone,Unwritten Rules,M.A. Stacie
2009-2013,0.5909561615464274,0.9808955746799022,0.9609183693458969,series,The Curiosities: A Collection of Stories,Maggie Stiefvater
2009-2013,0.5913013462202278,0.9809381379898605,0.9609379591356985,series,Linked,Imogen Howson
2009-2013,0.5916465308940283,0.9809806862863057,0.9609575489255,standalone,Long Division,Kiese Laymon
2009-2013,0.5919917155678288,0.9810232045557244,0.9609771387153015,series,Saints Astray,Jacqueline Carey
2009-2013,0.5923369002416292,0.981065632744064,0.9610163182949047,series,Brothers to the Death,Darren Shan
2009-2013,0.5926820849154297,0.9811079708513242,0.9610359080847063,standalone,Conjured,Sarah Beth Durst
2009-2013,0.5930272695892302,0.9811502639180447,0.9610554978745078,series,Herr aller Dinge,Andreas Eschbach
2009-2013,0.5933724542630308,0.9811925119442256,0.9610750876643094,series,Sweet Legacy,Tera Lynn Childs
2009-2013,0.5937176389368312,0.9812347449568933,0.9610946774541109,series,Undeadly,Michele Vail
2009-2013,0.5940628236106317,0.981276977969561,0.9611142672439125,series,Aphrodite the Diva,Joan Holub
2009-2013,0.5944080082844322,0.9813191509281759,0.961133857033714,standalone,"Big Nate Boredom Buster: Super Scribbles, Cool Comix, and Lots of Laughs",Lincoln Peirce
2009-2013,0.5947531929582327,0.9813612938597643,0.9611534468235156,series,A Dash of Magic,Kathryn Littlewood
2009-2013,0.5950983776320331,0.9814033016697339,0.9611730366133171,series,The Crowfield Curse,Pat Walsh
2009-2013,0.5954435623058336,0.9814453094797034,0.9612122161929203,series,Romeo Redeemed,Stacey Jay
2009-2013,0.5957887469796341,0.9814872872626464,0.9612318059827218,series,Some Quiet Place,Kelsey Sutton
2009-2013,0.5961339316534345,0.9815292200050499,0.9612513957725234,series,Dying to Forget,Trish Marie Dawson
2009-2013,0.596479116327235,0.9815710776798874,0.9612905753521265,series,Madly,Michelle Leighton
2009-2013,0.5968243010010356,0.9816129203412115,0.961310165141928,standalone,Helen and Troy's Epic Road Quest,A. Lee Martinez
2009-2013,0.5971694856748361,0.9816545978538903,0.9613297549317296,series,Tangled Tides,Karen Amanda Hooper
2009-2013,0.5975146703486365,0.9816962753665692,0.9613493447215311,series,Blood Prophecy,Alyxandra Harvey
2009-2013,0.597859855022437,0.9817379078387084,0.9613885243011342,series,The Rogue Crew,Brian Jacques
2009-2013,0.5982050396962375,0.9817795252973344,0.9615844221991499,series,Crossroads,Mary Ting
2009-2013,0.598550224370038,0.9818210676883943,0.9616040119889514,series,"Gunnerkrigg Court, Volume 2: Research",Thomas Siddell
2009-2013,0.5988954090438384,0.981862595065941,0.9616431915685545,series,The Neptune Project,Polly Holyoke
2009-2013,0.5992405937176389,0.9819040173488952,0.9616823711481576,series,Desired,Morgan Rice
2009-2013,0.5995857783914395,0.9819451693886116,0.9617019609379591,series,Wrapped,Jennifer Bradbury
2009-2013,0.5999309630652399,0.981986321428328,0.9617215507277607,series,Fledgling,Natasha S. Brown
2009-2013,0.6002761477390404,0.9820274284275048,0.9617607303073638,series,The Hero's Lot,Patrick W. Carr
2009-2013,0.6006213324128409,0.9820684603591154,0.9617803200971654,series,Truth or Dare,Jacqueline Green
2009-2013,0.6009665170866414,0.9821094922907261,0.9618194996767685,series,Doctor Who: Touched By An Angel,Jonathan Morris
2009-2013,0.6013117017604418,0.9821504491547708,0.96183908946657,series,Game Over,James Patterson
2009-2013,0.6016568864342423,0.9821912408701701,0.9618782690461731,series,The Thirteen Hallows,Michael Scott
2009-2013,0.6020020711080428,0.98223194250449,0.9618978588359747,standalone,Witchlanders,Lena Coakley
2009-2013,0.6023472557818433,0.9822726291252968,0.9619174486257762,standalone,The Always War,Margaret Peterson Haddix
2009-2013,0.6026924404556437,0.9823133157461036,0.9619370384155778,series,Arizona,Eden Maguire
2009-2013,0.6030376251294443,0.9823538071912387,0.9620349873645856,series,Heavenly,Jennifer Laurens
2009-2013,0.6033828098032448,0.9823942385823208,0.9620545771543871,standalone,Iron Hearted Violet,Kelly Barnhill
2009-2013,0.6037279944770452,0.9824345048247576,0.9620741669441887,series,Psion Beta,Jacob Gowans
2009-2013,0.6040731791508457,0.9824746959996283,0.9620937567339902,series,The Wizard of Oz and Other Wonderful Books of Oz: The Emerald City of Oz and Glinda of Oz,L. Frank Baum
2009-2013,0.6044183638246462,0.9825147070123406,0.9621329363135933,series,Warrior Princess,Allan Frewin Jones
2009-2013,0.6047635484984467,0.9825547180250528,0.9621525261033949,standalone,The Raising,Laura Kasischke
2009-2013,0.6051087331722471,0.9825947140242518,0.962191705682998,series,Outside,Shalini Boland
2009-2013,0.6054539178460476,0.9826346799964244,0.9622112954727996,series,Vengeance,Kate Brian
2009-2013,0.6057991025198481,0.9826746309550838,0.9622308852626011,standalone,Lucid,Adrienne Stoltz
2009-2013,0.6061442871936487,0.9827145218596902,0.9622700648422042,series,Camille,Tess Oliver
2009-2013,0.6064894718674491,0.9827543376967307,0.9622896546320058,series,"Is It Wrong to Try to Pick Up Girls in a Dungeon? Light Novels, Vol. 1",Fujino Omori
2009-2013,0.6068346565412496,0.9827941235067447,0.9623288342116089,series,Viper's Creed,T.L. Shreffler
2009-2013,0.6071798412150501,0.982833789208653,0.9623484240014105,blockbuster_franchise,The Arctic Incident: The Graphic Novel,Eoin Colfer
2009-2013,0.6075250258888505,0.9828734248835349,0.9623680137912121,series,Green Witch,Alice Hoffman
2009-2013,0.607870210562651,0.9829130155178771,0.9624659627402198,series,What the Heart Wants,Kelli McCracken
2009-2013,0.6082153952364515,0.9829526061522195,0.9624855525300213,series,Unbroken,Paula Morris
2009-2013,0.608560579910252,0.9829921367325088,0.9625051423198229,series,City of Ships,Mary Hoffman
2009-2013,0.6089057645840524,0.983031652299285,0.9625247321096244,series,Warriors: The Ultimate Guide,Erin Hunter
2009-2013,0.609250949257853,0.9830711378390348,0.9625443218994261,series,The Sweetest Dark,Shana Abe
2009-2013,0.6095961339316535,0.9831105032706788,0.9625835014790292,series,Tributary,Lisa Tawn Bergren
2009-2013,0.6099413186054539,0.9831497786212436,0.9626030912688307,standalone,"Good News, Bad News",Jeff Mack
2009-2013,0.6102865032792544,0.9831890389582952,0.9626226810586322,series,Beg for Mercy,Shannon Dermott
2009-2013,0.6106316879530549,0.983228104119675,0.9626618606382353,series,By Darkness Hid,Jill Williamson
2009-2013,0.6109768726268554,0.9832671542675416,0.9626814504280369,series,Silvertongue,Charlie Fletcher
2009-2013,0.6113220573006558,0.983306189401895,0.9627010402178384,series,Envy,Gregg Olsen
2009-2013,0.6116672419744563,0.9833452095227351,0.9627402197974416,series,Of Giants and Ice,ShelBach
2009-2013,0.6120124266482568,0.9833841095354696,0.9627598095872432,standalone,The Hunger But Mainly Death Games: A Parody,Bratniss Everclean
2009-2013,0.6123576113220573,0.9834229645076644,0.9627989891668463,standalone,Robin: Lady of Legend (The Classic Adventures of the Girl Who Became Robin Hood),R.M. ArceJaeger
2009-2013,0.6127027959958578,0.9834617143852667,0.9628381687464493,series,Unfaithful,Elisa S. Amore
2009-2013,0.6130479806696583,0.9835004042088162,0.9628773483260524,series,Darkness Breaks,Jessica Sorensen
2009-2013,0.6133931653434588,0.9835389438972336,0.962896938115854,series,Mistystar's Omen,Erin Hunter
2009-2013,0.6137383500172592,0.9835774085180848,0.9629165279056555,series,James Potter and the Morrigan Web,G. Norman Lippert
2009-2013,0.6140835346910597,0.9836157830578569,0.9629361176954572,standalone,Just Like Fate,Cat Patrick
2009-2013,0.6144287193648602,0.983654097543576,0.9629557074852587,series,Entre ciel et terre,Timothée de Fombelle
2009-2013,0.6147739040386607,0.983692397015782,0.9629752972750603,series,Balefire,Cate Tiernan
2009-2013,0.6151190887124611,0.9837306964879879,0.9629948870648618,series,"No. 6: The Manga, Volume 01",Atsuko Asano
2009-2013,0.6154642733862616,0.9837689659331674,0.9630144768546633,series,Fablehaven; Rise of the Evening Star; Grip of the Shadow Plague,Brandon Mull
2009-2013,0.6158094580600622,0.9838071753242942,0.9630928360138695,series,A Witch in Winter,Ruth Warburton
2009-2013,0.6161546427338627,0.9838453697019076,0.9631320155934727,series,"Castle Waiting, Vol. 2",Linda Medley
2009-2013,0.6164998274076631,0.9838835490660078,0.9631516053832743,series,Paranormal Public,Maddy Edwards
2009-2013,0.6168450120814636,0.983921578294976,0.9631711951730758,series,The Wicked Within,Kelly Keaton
2009-2013,0.6171901967552641,0.9839595624834044,0.9632103747526789,series,Avery,Charlotte McConaghy
2009-2013,0.6175353814290645,0.9839975466718329,0.9632299645424804,series,Under My Hat: Tales from the Cauldron,Jonathan Strahan
2009-2013,0.617880566102865,0.9840354858197218,0.963249554332282,series,Destined,Jessie Harrell
2009-2013,0.6182257507766655,0.9840733198730182,0.9632887339118851,series,Bailey's Story,W. Bruce Cameron
2009-2013,0.618570935450466,0.9841111389128012,0.9633083237016867,series,The Search for Truth,Kaza Kingsley
2009-2013,0.6189161201242664,0.9841488378444787,0.9633279134914883,series,Back and Deader Than Ever,Lisi Harrison
2009-2013,0.619261304798067,0.9841864316815636,0.9633670930710914,series,Behind the Gates,Eva Gray
2009-2013,0.6196064894718675,0.9842239954916221,0.9634454522302975,blockbuster_franchise,Vampire Academy,Richelle Mead
2009-2013,0.619951674145668,0.9842615292746543,0.9635042215997023,series,"The Mysterious Benedict Society: Mr. Benedict's Book of Perplexing Puzzles, Elusive Enigmas, and Curious Conundrums",Trenton Lee Stewart
2009-2013,0.6202968588194684,0.9842990330306599,0.9635238113895038,standalone,Beholding Bee,Kimberly Newton Fusco
2009-2013,0.6206420434932689,0.9843365067596391,0.9635434011793054,series,From Gods,Mary Ting
2009-2013,0.6209872281670694,0.9843738603805127,0.9635629909691069,series,Rogue,Jess Petosa
2009-2013,0.6213324128408698,0.9844111539473334,0.96360217054871,series,Reign of Blood,Alexia Purdy
2009-2013,0.6216775975146703,0.9844484325006408,0.9636805297079163,series,The Complete Circle Series,Ted Dekker
2009-2013,0.6220227821884708,0.9844856810269219,0.9637001194977178,series,Slayers,C.J. Hill
2009-2013,0.6223679668622714,0.9845229145396898,0.9637392990773209,series,O Medo do Homem Sábio - Parte 2,Patrick Rothfuss
2009-2013,0.6227131515360718,0.984560103011918,0.9637588888671225,series,Redemption,Denise Grover Swank
2009-2013,0.6230583362098723,0.98459721641658,0.9638176582365271,series,Thief's Covenant,Ari Marmell
2009-2013,0.6234035208836728,0.9846342997942158,0.9638764276059318,series,The Golden Door,Emily Rodda
2009-2013,0.6237487055574732,0.9846713831718514,0.9638960173957334,series,Becoming,Raine Thomas
2009-2013,0.6240938902312737,0.9847084365224608,0.9639156071855349,series,Aaron,J.P. Barna
2009-2013,0.6244390749050742,0.9847454448325305,0.9639351969753365,series,Sarah's Journal,Pittacus Lore
2009-2013,0.6247842595788747,0.9847824081020604,0.963954786765138,series,The Lives We Lost,Megan Crewe
2009-2013,0.6251294442526751,0.9848192662769979,0.9639743765549396,series,Blood Debt,Nancy Straight
2009-2013,0.6254746289264757,0.9848560643978826,0.9640135561345426,series,Other,Karen Kincy
2009-2013,0.6258198136002762,0.984892772437688,0.9640331459243442,standalone,The Mostly True Story of Jack,Kelly Barnhill
2009-2013,0.6261649982740767,0.984929450450467,0.9640527357141457,series,Spirit Wolf,Kathryn Lasky
2009-2013,0.6265101829478771,0.9849660834227063,0.9640723255039474,standalone,3:59,Gretchen McNeil
2009-2013,0.6268553676216776,0.9850026563408928,0.9640919152937489,series,The Tinkerer's Daughter,Jamie Sedgwick
2009-2013,0.6272005522954781,0.985039214245566,0.9641115050835505,series,Unseen,L.J. Smith
2009-2013,0.6275457369692785,0.9850756520421335,0.964131094873352,series,The Drifting,L. Filloon
2009-2013,0.627890921643079,0.9851120748251879,0.9641506846631536,series,Artemis the Loyal,Joan Holub
2009-2013,0.6282361063168795,0.9851483925136497,0.9641702744529551,series,Medusa the Mean,Joan Holub
2009-2013,0.62858129099068,0.9851846801750852,0.9641898642427567,series,Gates of Rome,Alex Scarrow
2009-2013,0.6289264756644805,0.985220922795981,0.9642486336121613,series,Grasping at Eternity,Karen Amanda Hooper
2009-2013,0.629271660338281,0.9852570152817446,0.964307402981566,standalone,Cinder: Chapters 1-5,Marissa Meyer
2009-2013,0.6296168450120815,0.9852930927539951,0.9643269927713676,series,Defender,Robert J. Crane
2009-2013,0.629962029685882,0.9853289750505738,0.9643857621407722,series,The Heart's Ashes,Angela M. Hudson
2009-2013,0.6303072143596824,0.9853648423336392,0.9644053519305738,series,The Call,Michael Grant
2009-2013,0.6306523990334829,0.9854006195356254,0.9644249417203753,series,Das geheime Vermächtnis des Pan,Sandra Regnier
2009-2013,0.6309975837072834,0.985436351697072,0.964444531510177,standalone,The Bards of Bone Plain,Patricia A. McKillip
2009-2013,0.6313427683810838,0.9854720388179788,0.9645033008795816,standalone,Blink Once,Cylin Bus
2009-2013,0.6316879530548843,0.9855077109253726,0.9645228906693831,series,Blue Fire,Janice Hardy
2009-2013,0.6320331377286849,0.9855433680192531,0.9645620702489862,series,Diary of a Wimpy Vampire,Tim Collins
2009-2013,0.6323783224024854,0.9855789650590807,0.9645816600387878,series,Warriors: Enter the Clans,Erin Hunter
2009-2013,0.6327235070762858,0.9856142918556705,0.9646012498285893,standalone,Sidecar,Amy Lane
2009-2013,0.6330686917500863,0.9856496036387471,0.9646208396183908,series,Daughter of the Earth and Sky,Kaitlin Bevis
2009-2013,0.6334138764238868,0.9856848853947973,0.9646404294081925,series,Witch Eyes,Scott Tracey
2009-2013,0.6337590610976873,0.985720062056255,0.9646796089877956,standalone,Drizzle,Kathleen Van Cleve
2009-2013,0.6341042457714877,0.9857551786636598,0.9646991987775971,series,The Departed,J.A. Templeton
2009-2013,0.6344494304452882,0.9857902652440382,0.9647579681470018,series,Emily Windsnap and the Land of the Midnight Sun,Liz Kessler
2009-2013,0.6347946151190887,0.9858252617433373,0.9647775579368033,series,Chameleon,Kelly Oram
2009-2013,0.6351397997928891,0.9858602432291232,0.9647971477266049,series,Uprising,Shelly Crane
2009-2013,0.6354849844666897,0.9858951796743695,0.964836327306208,series,Over My Dead Body,Kate Klise
2009-2013,0.6358301691404902,0.9859300860925894,0.9648559170960096,standalone,Safekeeping,Karen Hesse
2009-2013,0.6361753538142907,0.9859649925108092,0.9648755068858111,series,Betrothed,Morgan Rice
2009-2013,0.6365205384880911,0.9859998388749762,0.9648950966756127,series,Long Live the Queen,Kate Locke
2009-2013,0.6368657231618916,0.9860345651310375,0.9649146864654142,series,Exiled,M.R. Merrick
2009-2013,0.6372109078356921,0.9860691862925063,0.9649342762552158,series,Untraceable,S.R. Johannes
2009-2013,0.6375560925094926,0.9861037774269487,0.9649538660450173,series,The Watchers,Lynnie Purcell
2009-2013,0.637901277183293,0.986138368561391,0.9649734558348189,series,Touching Smoke,Airicka Phoenix
2009-2013,0.6382464618570935,0.9861729146552938,0.9649930456246204,series,Arkadien brennt,Kai Meyer
2009-2013,0.6385916465308941,0.9862074157086569,0.965012635414422,series,Forbidden Sea,Sheila A. Nielson
2009-2013,0.6389368312046945,0.9862417966539143,0.9650518149940251,series,Better Late Than Never,Marilyn Kaye
2009-2013,0.639282015878495,0.9862761025316056,0.9650714047838267,series,Zom-B Angels,Darren Shan
2009-2013,0.6396272005522955,0.9863103933957837,0.9651301741532313,standalone,The White Devil,Justin Evans
2009-2013,0.639972385226096,0.9863446842599619,0.965188943522636,series,So Silver Bright,Lisa Mantchev
2009-2013,0.6403175698998964,0.9863789150700871,0.9652085333124376,series,The Unholy Cause,Joe Schreiber
2009-2013,0.6406627545736969,0.986413115853186,0.9652281231022392,series,Avengers Assemble: Science Bros,Kelly Sue DeConnick
2009-2013,0.6410079392474974,0.9864472265552056,0.9652477128920407,standalone,Claim to Fame,Margaret Peterson Haddix
2009-2013,0.6413531239212978,0.9864812471761458,0.9652868924716438,series,Intrinsical,Lani Woodland
2009-2013,0.6416983085950984,0.9865152677970861,0.9653064822614453,series,Cloudstar's Journey,Erin Hunter
2009-2013,0.6420434932688989,0.9865492283639735,0.9653260720512469,series,The Mysterious Benedict Society Collection,Trenton Lee Stewart
2009-2013,0.6423886779426994,0.9865831288768081,0.9653456618410484,series,The Genius Wars,Catherine Jinks
2009-2013,0.6427338626164998,0.9866169242950502,0.96536525163085,series,No Easy Way Out,Dayna Lorentz
2009-2013,0.6430790472903003,0.9866507046997791,0.9654044312104532,series,A Demon Made Me Do It,Penelope King
2009-2013,0.6434242319641008,0.9866844550774816,0.9654240210002547,standalone,Unclean Jobs for Women and Girls,Alissa Nutting
2009-2013,0.6437694166379013,0.9867181003605916,0.9654436107900563,series,Oz. The Marvelous Land of Oz,Eric Shanower
2009-2013,0.6441146013117017,0.9867517306301883,0.9654632005798578,series,Switch,Ingrid Law
2009-2013,0.6444597859855022,0.986785285832219,0.9654827903696593,series,Origins,Kristen Middleton
2009-2013,0.6448049706593028,0.9868187509531704,0.9655023801594609,standalone,Dunia Anna,Jostein Gaarder
2009-2013,0.6451501553331032,0.9868521259930425,0.9655219699492624,series,Greta and the Goblin King,Chloe Jacobs
2009-2013,0.6454953400069037,0.9868855010329147,0.9656003291084687,series,By Midnight,Mia James
2009-2013,0.6458405246807042,0.9869188310322472,0.9656199188982703,series,The Rescue,Erin Hunter
2009-2013,0.6461857093545047,0.9869521610315797,0.9656395086880718,series,Tremble,Jus Accardo
2009-2013,0.6465308940283051,0.9869854159633461,0.9656590984778733,series,The Crossbones,Patrick Carman
2009-2013,0.6468760787021056,0.9870186108410597,0.9656786882676749,series,Empire of Night,Justin Somper
2009-2013,0.6472212633759061,0.9870517006241808,0.965717867847278,series,Summer,Eden Maguire
2009-2013,0.6475664480497066,0.9870847753937887,0.9657374576370795,series,Who Is J.K. Rowling?,Pam Pollack
2009-2013,0.647911632723507,0.9871178351498834,0.9657962270064843,series,Tears of the Broken,Angela M. Hudson
2009-2013,0.6482568173973076,0.9871508498654384,0.9658158167962858,series,The Blemished,Sarah Dalton
2009-2013,0.6486020020711081,0.9871837594864009,0.9658354065860874,series,Volcrian's Hunt,T.L. Shreffler
2009-2013,0.6489471867449085,0.9872166390803371,0.965894175955492,series,Starlighter,Bryan Davis
2009-2013,0.649292371418709,0.9872495036607599,0.9659333555350951,series,Sea,Heidi R. Kling
2009-2013,0.6496375560925095,0.98728230818713,0.9659725351146983,standalone,Los días que nos separan,Laia Soler
2009-2013,0.64998274076631,0.9873150976999868,0.9660117146943014,series,True,Hilary Duff
2009-2013,0.6503279254401104,0.9873478571858172,0.9660508942739044,standalone,Auracle,Gina Rosati
2009-2013,0.6506731101139109,0.9873805416040816,0.966070484063706,series,Stolen Nights,Rebecca Maizel
2009-2013,0.6510182947877114,0.9874131959953195,0.9660900738535075,series,Secrets,Liz Schulte
2009-2013,0.651363479461512,0.987445820359531,0.9661096636433091,series,Scrivener's Moon,Philip Reeve
2009-2013,0.6517086641353124,0.9874784297102293,0.9661292534331106,series,Deadlock,Mark Walden
2009-2013,0.6520538488091129,0.9875110390609275,0.9661684330127138,standalone,Unraveling Isobel,Eileen Cook
2009-2013,0.6523990334829134,0.9875435283035201,0.9661880228025154,standalone,Outcast,Adrienne Kress
2009-2013,0.6527442181567138,0.9875758824244938,0.9662076125923169,series,Crossroads,J.J. Bonds
2009-2013,0.6530894028305143,0.9876082215319543,0.96624679217192,series,My Boyfriend Merlin,Priya Ardis
2009-2013,0.6534345875043148,0.9876405005853619,0.9662663819617215,series,The Star Dwellers,David Estes
2009-2013,0.6537797721781153,0.9876726144901241,0.9662859717515231,series,"Noblesse: Season 1, Set",Son Jae Ho
2009-2013,0.6541249568519157,0.9877047133813732,0.9663055615413246,series,Howl,Jody Morse
2009-2013,0.6544701415257163,0.9877366921645165,0.9663251513311262,series,The Twistrose Key,Tone Almhjell
2009-2013,0.6548153261995168,0.9877685958800938,0.9664035104903325,series,Mean Spirits / Young Blood,Meg Cabot
2009-2013,0.6551605108733172,0.9878004695686446,0.966423100280134,series,Anomaly,Krista McGee
2009-2013,0.6555056955471177,0.9878323432571955,0.9664426900699356,standalone,Velveteen,Daniel Marks
2009-2013,0.6558508802209182,0.9878641869187199,0.9664622798597371,series,Neva,Sara Grant
2009-2013,0.6561960648947187,0.9878960005532179,0.9664818696495386,standalone,Pandaemonium,Christopher Brookmyre
2009-2013,0.6565412495685191,0.9879277090931234,0.9665014594393402,series,Catalyst,Anne McCaffrey
2009-2013,0.6568864342423196,0.9879593575789761,0.9665210492291417,series,Obsidian Mirror,Catherine Fisher
2009-2013,0.6572316189161201,0.9879909910513156,0.9665602288087449,series,Raven,Suzy Turner
